window_id,event_id,event_time_seconds
jiufu_6fa0bbd661c8bb_first30,p125,14.367816091954024
jiufu_6fa0bbd661c8bb_first30,p158,18.160919540229887
jiufu_6fa0bbd661c8bb_first30,p170,19.540229885057474
jiufu_6fa0bbd661c8bb_first30,p180,20.689655172413794
jiufu_6fa0bbd661c8bb_first30,p191,21.95402298850575
jiufu_6fa0bbd661c8bb_first30,p202,23.218390804597703
jiufu_6fa0bbd661c8bb_first30,p214,24.59770114942529
jiufu_6fa0bbd661c8bb_first30,p247,28.390804597701152
jiufu_9eb853207f9233_first30,p8,0.9195402298850576
jiufu_9eb853207f9233_first30,p28,3.218390804597701
jiufu_9eb853207f9233_first30,p35,4.022988505747127
jiufu_9eb853207f9233_first30,p48,5.517241379310345
jiufu_9eb853207f9233_first30,p69,7.931034482758621
jiufu_9eb853207f9233_first30,p78,8.965517241379311
jiufu_9eb853207f9233_first30,p123,14.13793103448276
jiufu_9eb853207f9233_first30,p143,16.436781609195403
jiufu_9eb853207f9233_first30,p159,18.27586206896552
jiufu_9eb853207f9233_first30,p177,20.344827586206897
jiufu_9eb853207f9233_first30,p184,21.149425287356323
jiufu_9eb853207f9233_first30,p199,22.873563218390807
jiufu_9eb853207f9233_first30,p227,26.091954022988507
jiufu_9eb853207f9233_first30,p243,27.931034482758623
jiufu_8c114c09325c47_first30,p18,2.0689655172413794
jiufu_8c114c09325c47_first30,p31,3.563218390804598
jiufu_8c114c09325c47_first30,p55,6.321839080459771
jiufu_8c114c09325c47_first30,p66,7.586206896551725
jiufu_8c114c09325c47_first30,p74,8.505747126436782
jiufu_8c114c09325c47_first30,p95,10.919540229885058
jiufu_8c114c09325c47_first30,p102,11.724137931034484
jiufu_8c114c09325c47_first30,p112,12.873563218390805
jiufu_8c114c09325c47_first30,p125,14.367816091954024
jiufu_8c114c09325c47_first30,p139,15.977011494252874
jiufu_8c114c09325c47_first30,p152,17.471264367816094
jiufu_8c114c09325c47_first30,p187,21.49425287356322
jiufu_8c114c09325c47_first30,p210,24.13793103448276
jiufu_494e84a71f0d53_first30,p23,2.6436781609195403
jiufu_494e84a71f0d53_first30,p34,3.9080459770114944
jiufu_494e84a71f0d53_first30,p123,14.13793103448276
jiufu_494e84a71f0d53_first30,p135,15.517241379310347
jiufu_ce59136a4ecc21_first30,p9,1.0344827586206897
jiufu_ce59136a4ecc21_first30,p26,2.988505747126437
jiufu_ce59136a4ecc21_first30,p39,4.482758620689656
jiufu_ce59136a4ecc21_first30,p57,6.551724137931035
jiufu_ce59136a4ecc21_first30,p73,8.39080459770115
jiufu_ce59136a4ecc21_first30,p89,10.229885057471265
jiufu_ce59136a4ecc21_first30,p104,11.954022988505749
jiufu_ce59136a4ecc21_first30,p120,13.793103448275863
jiufu_ce59136a4ecc21_first30,p153,17.586206896551726
jiufu_ce59136a4ecc21_first30,p165,18.965517241379313
jiufu_ce59136a4ecc21_first30,p181,20.804597701149426
jiufu_ce59136a4ecc21_first30,p228,26.20689655172414
jiufu_ce59136a4ecc21_first30,p247,28.390804597701152
jiufu_8953d49083882b_first30,p3,0.3448275862068966
jiufu_8953d49083882b_first30,p13,1.4942528735632186
jiufu_8953d49083882b_first30,p23,2.6436781609195403
jiufu_8953d49083882b_first30,p33,3.7931034482758625
jiufu_8953d49083882b_first30,p41,4.71264367816092
jiufu_8953d49083882b_first30,p49,5.6321839080459775
jiufu_8953d49083882b_first30,p63,7.241379310344828
jiufu_8953d49083882b_first30,p73,8.39080459770115
jiufu_8953d49083882b_first30,p83,9.540229885057473
jiufu_8953d49083882b_first30,p91,10.459770114942529
jiufu_8953d49083882b_first30,p100,11.49425287356322
jiufu_8953d49083882b_first30,p109,12.52873563218391
jiufu_8953d49083882b_first30,p117,13.448275862068966
jiufu_8953d49083882b_first30,p128,14.712643678160921
jiufu_8953d49083882b_first30,p136,15.632183908045977
jiufu_8953d49083882b_first30,p145,16.666666666666668
jiufu_8953d49083882b_first30,p155,17.81609195402299
jiufu_8953d49083882b_first30,p163,18.73563218390805
jiufu_8953d49083882b_first30,p174,20.0
jiufu_8953d49083882b_first30,p182,20.919540229885058
jiufu_8953d49083882b_first30,p200,22.98850574712644
jiufu_8953d49083882b_first30,p210,24.13793103448276
jiufu_8953d49083882b_first30,p229,26.32183908045977
jiufu_8953d49083882b_first30,p246,28.27586206896552
jiufu_8953d49083882b_first30,p257,29.540229885057474
jiufu_5eaab17afa3dcc_first30,p7,0.8045977011494253
jiufu_5eaab17afa3dcc_first30,p35,4.022988505747127
jiufu_5eaab17afa3dcc_first30,p55,6.321839080459771
jiufu_5eaab17afa3dcc_first30,p61,7.011494252873564
jiufu_5eaab17afa3dcc_first30,p74,8.505747126436782
jiufu_5eaab17afa3dcc_first30,p149,17.126436781609197
jiufu_577eb87b4ec0fa_first30,p6,0.6896551724137931
jiufu_577eb87b4ec0fa_first30,p14,1.6091954022988506
jiufu_577eb87b4ec0fa_first30,p22,2.528735632183908
jiufu_577eb87b4ec0fa_first30,p32,3.6781609195402303
jiufu_577eb87b4ec0fa_first30,p81,9.310344827586208
jiufu_577eb87b4ec0fa_first30,p92,10.574712643678161
jiufu_577eb87b4ec0fa_first30,p105,12.06896551724138
jiufu_577eb87b4ec0fa_first30,p138,15.862068965517242
jiufu_577eb87b4ec0fa_first30,p147,16.896551724137932
jiufu_577eb87b4ec0fa_first30,p155,17.81609195402299
jiufu_577eb87b4ec0fa_first30,p172,19.77011494252874
jiufu_577eb87b4ec0fa_first30,p183,21.03448275862069
jiufu_577eb87b4ec0fa_first30,p198,22.758620689655174
jiufu_577eb87b4ec0fa_first30,p207,23.793103448275865
jiufu_577eb87b4ec0fa_first30,p223,25.632183908045977
jiufu_577eb87b4ec0fa_first30,p236,27.126436781609197
jiufu_577eb87b4ec0fa_first30,p250,28.73563218390805
jiufu_ac7d209f2a6aec_first30,p9,1.0344827586206897
jiufu_ac7d209f2a6aec_first30,p21,2.4137931034482762
jiufu_ac7d209f2a6aec_first30,p39,4.482758620689656
jiufu_ac7d209f2a6aec_first30,p48,5.517241379310345
jiufu_ac7d209f2a6aec_first30,p148,17.011494252873565
jiufu_ac7d209f2a6aec_first30,p160,18.390804597701152
jiufu_ac7d209f2a6aec_first30,p210,24.13793103448276
jiufu_45e262858c1edf_first30,p30,3.4482758620689657
jiufu_45e262858c1edf_first30,p63,7.241379310344828
jiufu_45e262858c1edf_first30,p80,9.195402298850576
jiufu_45e262858c1edf_first30,p99,11.379310344827587
jiufu_45e262858c1edf_first30,p117,13.448275862068966
jiufu_45e262858c1edf_first30,p127,14.597701149425289
jiufu_45e262858c1edf_first30,p152,17.471264367816094
jiufu_45e262858c1edf_first30,p162,18.620689655172416
jiufu_45e262858c1edf_first30,p172,19.77011494252874
jiufu_45e262858c1edf_first30,p182,20.919540229885058
jiufu_45e262858c1edf_first30,p192,22.06896551724138
jiufu_45e262858c1edf_first30,p203,23.333333333333336
jiufu_45e262858c1edf_first30,p213,24.48275862068966
jiufu_59f7f9462f2c30_first30,p34,3.9080459770114944
jiufu_59f7f9462f2c30_first30,p50,5.74712643678161
jiufu_59f7f9462f2c30_first30,p59,6.781609195402299
jiufu_59f7f9462f2c30_first30,p67,7.701149425287357
jiufu_59f7f9462f2c30_first30,p78,8.965517241379311
jiufu_59f7f9462f2c30_first30,p96,11.03448275862069
jiufu_59f7f9462f2c30_first30,p103,11.839080459770116
jiufu_59f7f9462f2c30_first30,p112,12.873563218390805
jiufu_59f7f9462f2c30_first30,p120,13.793103448275863
jiufu_59f7f9462f2c30_first30,p129,14.827586206896553
jiufu_59f7f9462f2c30_first30,p153,17.586206896551726
jiufu_59f7f9462f2c30_first30,p163,18.73563218390805
jiufu_59f7f9462f2c30_first30,p175,20.114942528735632
jiufu_59f7f9462f2c30_first30,p233,26.7816091954023
jiufu_59f7f9462f2c30_first30,p240,27.586206896551726
jiufu_1f327de387886e_first30,p28,3.218390804597701
jiufu_1f327de387886e_first30,p35,4.022988505747127
jiufu_1f327de387886e_first30,p62,7.126436781609196
jiufu_1f327de387886e_first30,p73,8.39080459770115
jiufu_1f327de387886e_first30,p90,10.344827586206897
jiufu_1f327de387886e_first30,p102,11.724137931034484
jiufu_1f327de387886e_first30,p108,12.413793103448278
jiufu_1f327de387886e_first30,p119,13.67816091954023
jiufu_1f327de387886e_first30,p127,14.597701149425289
jiufu_1f327de387886e_first30,p141,16.20689655172414
jiufu_1f327de387886e_first30,p149,17.126436781609197
jiufu_1f327de387886e_first30,p156,17.931034482758623
jiufu_1f327de387886e_first30,p169,19.425287356321842
jiufu_1f327de387886e_first30,p180,20.689655172413794
jiufu_1f327de387886e_first30,p213,24.48275862068966
jiufu_1f327de387886e_first30,p240,27.586206896551726
jiufu_1f327de387886e_first30,p248,28.505747126436784
jiufu_6454a9e613172b_first30,p10,1.149425287356322
jiufu_6454a9e613172b_first30,p21,2.4137931034482762
jiufu_6454a9e613172b_first30,p30,3.4482758620689657
jiufu_6454a9e613172b_first30,p38,4.367816091954023
jiufu_6454a9e613172b_first30,p47,5.402298850574713
jiufu_6454a9e613172b_first30,p58,6.666666666666667
jiufu_6454a9e613172b_first30,p68,7.816091954022989
jiufu_6454a9e613172b_first30,p78,8.965517241379311
jiufu_6454a9e613172b_first30,p88,10.114942528735632
jiufu_6454a9e613172b_first30,p96,11.03448275862069
jiufu_6454a9e613172b_first30,p119,13.67816091954023
jiufu_6454a9e613172b_first30,p127,14.597701149425289
jiufu_6454a9e613172b_first30,p135,15.517241379310347
jiufu_6454a9e613172b_first30,p147,16.896551724137932
jiufu_6454a9e613172b_first30,p157,18.045977011494255
jiufu_6454a9e613172b_first30,p166,19.080459770114945
jiufu_6454a9e613172b_first30,p176,20.229885057471265
jiufu_6454a9e613172b_first30,p185,21.264367816091955
jiufu_6454a9e613172b_first30,p193,22.183908045977013
jiufu_6454a9e613172b_first30,p204,23.448275862068968
jiufu_6454a9e613172b_first30,p214,24.59770114942529
jiufu_6454a9e613172b_first30,p226,25.977011494252874
jiufu_6454a9e613172b_first30,p238,27.35632183908046
jiufu_6454a9e613172b_first30,p250,28.73563218390805
jiufu_80fa8dbe195b66_first30,p6,0.6896551724137931
jiufu_80fa8dbe195b66_first30,p16,1.8390804597701151
jiufu_80fa8dbe195b66_first30,p27,3.1034482758620694
jiufu_80fa8dbe195b66_first30,p38,4.367816091954023
jiufu_80fa8dbe195b66_first30,p53,6.0919540229885065
jiufu_80fa8dbe195b66_first30,p75,8.620689655172415
jiufu_80fa8dbe195b66_first30,p147,16.896551724137932
jiufu_80fa8dbe195b66_first30,p157,18.045977011494255
jiufu_80fa8dbe195b66_first30,p169,19.425287356321842
jiufu_80fa8dbe195b66_first30,p179,20.57471264367816
jiufu_80fa8dbe195b66_first30,p192,22.06896551724138
jiufu_80fa8dbe195b66_first30,p200,22.98850574712644
jiufu_80fa8dbe195b66_first30,p212,24.367816091954026
jiufu_80fa8dbe195b66_first30,p224,25.74712643678161
jiufu_80fa8dbe195b66_first30,p235,27.011494252873565
jiufu_80fa8dbe195b66_first30,p249,28.620689655172416
jiufu_012d9efb7d8d4c_first30,p51,5.862068965517242
jiufu_012d9efb7d8d4c_first30,p65,7.471264367816093
jiufu_012d9efb7d8d4c_first30,p91,10.459770114942529
jiufu_012d9efb7d8d4c_first30,p115,13.218390804597702
jiufu_012d9efb7d8d4c_first30,p137,15.74712643678161
jiufu_012d9efb7d8d4c_first30,p152,17.471264367816094
jiufu_012d9efb7d8d4c_first30,p160,18.390804597701152
jiufu_012d9efb7d8d4c_first30,p204,23.448275862068968
jiufu_012d9efb7d8d4c_first30,p226,25.977011494252874
jiufu_012d9efb7d8d4c_first30,p243,27.931034482758623
jiufu_5623dc263f1364_first30,p11,1.264367816091954
jiufu_5623dc263f1364_first30,p22,2.528735632183908
jiufu_5623dc263f1364_first30,p33,3.7931034482758625
jiufu_5623dc263f1364_first30,p50,5.74712643678161
jiufu_5623dc263f1364_first30,p60,6.8965517241379315
jiufu_5623dc263f1364_first30,p125,14.367816091954024
jiufu_5623dc263f1364_first30,p135,15.517241379310347
jiufu_5623dc263f1364_first30,p145,16.666666666666668
jiufu_5623dc263f1364_first30,p153,17.586206896551726
jiufu_5623dc263f1364_first30,p161,18.505747126436784
jiufu_5623dc263f1364_first30,p169,19.425287356321842
jiufu_5623dc263f1364_first30,p182,20.919540229885058
jiufu_5623dc263f1364_first30,p191,21.95402298850575
jiufu_5623dc263f1364_first30,p202,23.218390804597703
jiufu_5623dc263f1364_first30,p213,24.48275862068966
jiufu_5623dc263f1364_first30,p222,25.517241379310345
jiufu_8254fd394c755d_first30,p7,0.8045977011494253
jiufu_8254fd394c755d_first30,p68,7.816091954022989
jiufu_8254fd394c755d_first30,p94,10.804597701149426
jiufu_8254fd394c755d_first30,p114,13.10344827586207
jiufu_8254fd394c755d_first30,p125,14.367816091954024
jiufu_8254fd394c755d_first30,p149,17.126436781609197
jiufu_8254fd394c755d_first30,p179,20.57471264367816
jiufu_8254fd394c755d_first30,p195,22.413793103448278
jiufu_8254fd394c755d_first30,p211,24.252873563218394
jiufu_8254fd394c755d_first30,p228,26.20689655172414
jiufu_8254fd394c755d_first30,p240,27.586206896551726
jiufu_33ff2c90bde0a7_first30,p8,0.9195402298850576
jiufu_33ff2c90bde0a7_first30,p25,2.873563218390805
jiufu_33ff2c90bde0a7_first30,p42,4.8275862068965525
jiufu_33ff2c90bde0a7_first30,p62,7.126436781609196
jiufu_33ff2c90bde0a7_first30,p74,8.505747126436782
jiufu_33ff2c90bde0a7_first30,p97,11.149425287356323
jiufu_33ff2c90bde0a7_first30,p155,17.81609195402299
jiufu_33ff2c90bde0a7_first30,p163,18.73563218390805
jiufu_33ff2c90bde0a7_first30,p177,20.344827586206897
jiufu_33ff2c90bde0a7_first30,p189,21.724137931034484
jiufu_33ff2c90bde0a7_first30,p212,24.367816091954026
jiufu_33ff2c90bde0a7_first30,p232,26.666666666666668
jiufu_c37db5cf8c7d4e_first30,p21,2.4137931034482762
jiufu_c37db5cf8c7d4e_first30,p28,3.218390804597701
jiufu_c37db5cf8c7d4e_first30,p141,16.20689655172414
jiufu_c37db5cf8c7d4e_first30,p150,17.24137931034483
jiufu_c37db5cf8c7d4e_first30,p186,21.379310344827587
jiufu_c37db5cf8c7d4e_first30,p196,22.52873563218391
jiufu_c37db5cf8c7d4e_first30,p207,23.793103448275865
jiufu_8ac17622997976_first30,p11,1.264367816091954
jiufu_8ac17622997976_first30,p27,3.1034482758620694
jiufu_8ac17622997976_first30,p52,5.977011494252874
jiufu_8ac17622997976_first30,p79,9.080459770114944
jiufu_8ac17622997976_first30,p103,11.839080459770116
jiufu_8ac17622997976_first30,p114,13.10344827586207
jiufu_8ac17622997976_first30,p133,15.287356321839082
jiufu_8ac17622997976_first30,p152,17.471264367816094
jiufu_8ac17622997976_first30,p170,19.540229885057474
jiufu_8ac17622997976_first30,p183,21.03448275862069
jiufu_ee2427b1f91c14_first30,p18,2.0689655172413794
jiufu_ee2427b1f91c14_first30,p34,3.9080459770114944
jiufu_ee2427b1f91c14_first30,p49,5.6321839080459775
jiufu_ee2427b1f91c14_first30,p62,7.126436781609196
jiufu_ee2427b1f91c14_first30,p77,8.85057471264368
jiufu_ee2427b1f91c14_first30,p94,10.804597701149426
jiufu_ee2427b1f91c14_first30,p110,12.643678160919542
jiufu_ee2427b1f91c14_first30,p128,14.712643678160921
jiufu_ee2427b1f91c14_first30,p143,16.436781609195403
jiufu_ee2427b1f91c14_first30,p178,20.45977011494253
jiufu_ee2427b1f91c14_first30,p194,22.298850574712645
jiufu_ee2427b1f91c14_first30,p201,23.10344827586207
jiufu_ee2427b1f91c14_first30,p211,24.252873563218394
jiufu_d40d50640e24a1_first30,p4,0.4597701149425288
jiufu_d40d50640e24a1_first30,p14,1.6091954022988506
jiufu_d40d50640e24a1_first30,p22,2.528735632183908
jiufu_d40d50640e24a1_first30,p29,3.3333333333333335
jiufu_d40d50640e24a1_first30,p37,4.252873563218391
jiufu_d40d50640e24a1_first30,p44,5.057471264367816
jiufu_d40d50640e24a1_first30,p60,6.8965517241379315
jiufu_d40d50640e24a1_first30,p74,8.505747126436782
jiufu_d40d50640e24a1_first30,p84,9.655172413793105
jiufu_d40d50640e24a1_first30,p94,10.804597701149426
jiufu_d40d50640e24a1_first30,p103,11.839080459770116
jiufu_d40d50640e24a1_first30,p110,12.643678160919542
jiufu_d40d50640e24a1_first30,p118,13.563218390804598
jiufu_d40d50640e24a1_first30,p127,14.597701149425289
jiufu_d40d50640e24a1_first30,p136,15.632183908045977
jiufu_d40d50640e24a1_first30,p144,16.551724137931036
jiufu_d40d50640e24a1_first30,p150,17.24137931034483
jiufu_d40d50640e24a1_first30,p159,18.27586206896552
jiufu_d40d50640e24a1_first30,p166,19.080459770114945
jiufu_d40d50640e24a1_first30,p175,20.114942528735632
jiufu_d40d50640e24a1_first30,p182,20.919540229885058
jiufu_d40d50640e24a1_first30,p190,21.839080459770116
jiufu_d40d50640e24a1_first30,p199,22.873563218390807
jiufu_d40d50640e24a1_first30,p209,24.02298850574713
jiufu_d40d50640e24a1_first30,p215,24.712643678160923
jiufu_d40d50640e24a1_first30,p224,25.74712643678161
jiufu_d40d50640e24a1_first30,p233,26.7816091954023
jiufu_d40d50640e24a1_first30,p242,27.81609195402299
jiufu_d40d50640e24a1_first30,p250,28.73563218390805
jiufu_e20abde4e3a043_first30,p7,0.8045977011494253
jiufu_e20abde4e3a043_first30,p18,2.0689655172413794
jiufu_e20abde4e3a043_first30,p28,3.218390804597701
jiufu_e20abde4e3a043_first30,p39,4.482758620689656
jiufu_e20abde4e3a043_first30,p52,5.977011494252874
jiufu_e20abde4e3a043_first30,p62,7.126436781609196
jiufu_e20abde4e3a043_first30,p74,8.505747126436782
jiufu_e20abde4e3a043_first30,p87,10.0
jiufu_e20abde4e3a043_first30,p98,11.264367816091955
jiufu_e20abde4e3a043_first30,p112,12.873563218390805
jiufu_e20abde4e3a043_first30,p152,17.471264367816094
jiufu_e20abde4e3a043_first30,p161,18.505747126436784
jiufu_e20abde4e3a043_first30,p175,20.114942528735632
jiufu_e20abde4e3a043_first30,p187,21.49425287356322
jiufu_e20abde4e3a043_first30,p196,22.52873563218391
jiufu_e20abde4e3a043_first30,p213,24.48275862068966
jiufu_e20abde4e3a043_first30,p227,26.091954022988507
jiufu_e20abde4e3a043_first30,p238,27.35632183908046
jiufu_e20abde4e3a043_first30,p249,28.620689655172416
jiufu_6c914b8beaa069_first30,p6,0.6896551724137931
jiufu_6c914b8beaa069_first30,p14,1.6091954022988506
jiufu_6c914b8beaa069_first30,p23,2.6436781609195403
jiufu_6c914b8beaa069_first30,p49,5.6321839080459775
jiufu_6c914b8beaa069_first30,p56,6.436781609195402
jiufu_6c914b8beaa069_first30,p63,7.241379310344828
jiufu_6c914b8beaa069_first30,p69,7.931034482758621
jiufu_6c914b8beaa069_first30,p161,18.505747126436784
jiufu_6c914b8beaa069_first30,p182,20.919540229885058
jiufu_6c914b8beaa069_first30,p190,21.839080459770116
jiufu_6c914b8beaa069_first30,p212,24.367816091954026
jiufu_6c914b8beaa069_first30,p221,25.402298850574716
jiufu_fffa829b4cfc5f_first30,p3,0.3448275862068966
jiufu_fffa829b4cfc5f_first30,p17,1.9540229885057472
jiufu_fffa829b4cfc5f_first30,p30,3.4482758620689657
jiufu_fffa829b4cfc5f_first30,p38,4.367816091954023
jiufu_fffa829b4cfc5f_first30,p49,5.6321839080459775
jiufu_fffa829b4cfc5f_first30,p58,6.666666666666667
jiufu_fffa829b4cfc5f_first30,p69,7.931034482758621
jiufu_fffa829b4cfc5f_first30,p89,10.229885057471265
jiufu_fffa829b4cfc5f_first30,p121,13.908045977011495
jiufu_fffa829b4cfc5f_first30,p135,15.517241379310347
jiufu_fffa829b4cfc5f_first30,p169,19.425287356321842
jiufu_39742bec07007b_first30,p13,1.4942528735632186
jiufu_39742bec07007b_first30,p22,2.528735632183908
jiufu_39742bec07007b_first30,p84,9.655172413793105
jiufu_39742bec07007b_first30,p96,11.03448275862069
jiufu_39742bec07007b_first30,p108,12.413793103448278
jiufu_39742bec07007b_first30,p120,13.793103448275863
jiufu_39742bec07007b_first30,p132,15.17241379310345
jiufu_39742bec07007b_first30,p145,16.666666666666668
jiufu_39742bec07007b_first30,p166,19.080459770114945
jiufu_39742bec07007b_first30,p174,20.0
jiufu_a7f96cc7661e4a_first30,p12,1.3793103448275863
jiufu_a7f96cc7661e4a_first30,p22,2.528735632183908
jiufu_a7f96cc7661e4a_first30,p31,3.563218390804598
jiufu_a7f96cc7661e4a_first30,p40,4.597701149425288
jiufu_a7f96cc7661e4a_first30,p47,5.402298850574713
jiufu_a7f96cc7661e4a_first30,p56,6.436781609195402
jiufu_a7f96cc7661e4a_first30,p64,7.356321839080461
jiufu_a7f96cc7661e4a_first30,p85,9.770114942528737
jiufu_a7f96cc7661e4a_first30,p141,16.20689655172414
jiufu_a7f96cc7661e4a_first30,p154,17.70114942528736
jiufu_a7f96cc7661e4a_first30,p171,19.655172413793107
jiufu_a7f96cc7661e4a_first30,p181,20.804597701149426
jiufu_a7f96cc7661e4a_first30,p192,22.06896551724138
jiufu_a7f96cc7661e4a_first30,p203,23.333333333333336
jiufu_a7f96cc7661e4a_first30,p216,24.827586206896555
jiufu_cae153a2ef6cb6_first30,p39,4.482758620689656
jiufu_cae153a2ef6cb6_first30,p70,8.045977011494253
jiufu_cae153a2ef6cb6_first30,p87,10.0
jiufu_cae153a2ef6cb6_first30,p100,11.49425287356322
jiufu_cae153a2ef6cb6_first30,p122,14.022988505747128
jiufu_cae153a2ef6cb6_first30,p139,15.977011494252874
jiufu_cae153a2ef6cb6_first30,p149,17.126436781609197
jiufu_cae153a2ef6cb6_first30,p166,19.080459770114945
jiufu_cae153a2ef6cb6_first30,p194,22.298850574712645
jiufu_cae153a2ef6cb6_first30,p206,23.678160919540232
jiufu_cae153a2ef6cb6_first30,p215,24.712643678160923
jiufu_cae153a2ef6cb6_first30,p234,26.896551724137932
jiufu_cae153a2ef6cb6_first30,p253,29.080459770114945
jiufu_f5a7ada186a785_first30,p5,0.574712643678161
jiufu_f5a7ada186a785_first30,p20,2.298850574712644
jiufu_f5a7ada186a785_first30,p48,5.517241379310345
jiufu_f5a7ada186a785_first30,p61,7.011494252873564
jiufu_f5a7ada186a785_first30,p70,8.045977011494253
jiufu_f5a7ada186a785_first30,p94,10.804597701149426
jiufu_f5a7ada186a785_first30,p113,12.988505747126437
jiufu_f5a7ada186a785_first30,p129,14.827586206896553
jiufu_f5a7ada186a785_first30,p145,16.666666666666668
jiufu_f5a7ada186a785_first30,p167,19.195402298850578
jiufu_f5a7ada186a785_first30,p187,21.49425287356322
jiufu_f5a7ada186a785_first30,p200,22.98850574712644
jiufu_f5a7ada186a785_first30,p205,23.5632183908046
jiufu_f5a7ada186a785_first30,p225,25.862068965517242
jiufu_f5a7ada186a785_first30,p241,27.70114942528736
jiufu_8f2aab0fc1ae4b_first30,p4,0.4597701149425288
jiufu_8f2aab0fc1ae4b_first30,p16,1.8390804597701151
jiufu_8f2aab0fc1ae4b_first30,p27,3.1034482758620694
jiufu_8f2aab0fc1ae4b_first30,p36,4.137931034482759
jiufu_8f2aab0fc1ae4b_first30,p42,4.8275862068965525
jiufu_8f2aab0fc1ae4b_first30,p53,6.0919540229885065
jiufu_8f2aab0fc1ae4b_first30,p58,6.666666666666667
jiufu_8f2aab0fc1ae4b_first30,p64,7.356321839080461
jiufu_8f2aab0fc1ae4b_first30,p70,8.045977011494253
jiufu_8f2aab0fc1ae4b_first30,p78,8.965517241379311
jiufu_8f2aab0fc1ae4b_first30,p84,9.655172413793105
jiufu_8f2aab0fc1ae4b_first30,p90,10.344827586206897
jiufu_8f2aab0fc1ae4b_first30,p98,11.264367816091955
jiufu_8f2aab0fc1ae4b_first30,p110,12.643678160919542
jiufu_8f2aab0fc1ae4b_first30,p121,13.908045977011495
jiufu_8f2aab0fc1ae4b_first30,p129,14.827586206896553
jiufu_8f2aab0fc1ae4b_first30,p140,16.091954022988507
jiufu_8f2aab0fc1ae4b_first30,p150,17.24137931034483
jiufu_8f2aab0fc1ae4b_first30,p158,18.160919540229887
jiufu_8f2aab0fc1ae4b_first30,p168,19.31034482758621
jiufu_8f2aab0fc1ae4b_first30,p179,20.57471264367816
jiufu_8f2aab0fc1ae4b_first30,p189,21.724137931034484
jiufu_8f2aab0fc1ae4b_first30,p198,22.758620689655174
jiufu_8f2aab0fc1ae4b_first30,p207,23.793103448275865
jiufu_8f2aab0fc1ae4b_first30,p216,24.827586206896555
jiufu_8f2aab0fc1ae4b_first30,p226,25.977011494252874
jiufu_8f2aab0fc1ae4b_first30,p235,27.011494252873565
jiufu_8f2aab0fc1ae4b_first30,p242,27.81609195402299
jiufu_8f2aab0fc1ae4b_first30,p252,28.965517241379313
jiufu_05aaedc28c6708_first30,p19,2.1839080459770117
jiufu_05aaedc28c6708_first30,p28,3.218390804597701
jiufu_05aaedc28c6708_first30,p42,4.8275862068965525
jiufu_05aaedc28c6708_first30,p98,11.264367816091955
jiufu_05aaedc28c6708_first30,p121,13.908045977011495
jiufu_05aaedc28c6708_first30,p169,19.425287356321842
jiufu_05aaedc28c6708_first30,p178,20.45977011494253
jiufu_05aaedc28c6708_first30,p195,22.413793103448278
jiufu_05aaedc28c6708_first30,p209,24.02298850574713
jiufu_05aaedc28c6708_first30,p233,26.7816091954023
jiufu_0d1522aef374ec_first30,p15,1.7241379310344829
jiufu_0d1522aef374ec_first30,p27,3.1034482758620694
jiufu_0d1522aef374ec_first30,p63,7.241379310344828
jiufu_0d1522aef374ec_first30,p74,8.505747126436782
jiufu_0d1522aef374ec_first30,p90,10.344827586206897
jiufu_0d1522aef374ec_first30,p104,11.954022988505749
jiufu_0d1522aef374ec_first30,p140,16.091954022988507
jiufu_0d1522aef374ec_first30,p149,17.126436781609197
jiufu_0d1522aef374ec_first30,p166,19.080459770114945
jiufu_0d1522aef374ec_first30,p182,20.919540229885058
jiufu_0d1522aef374ec_first30,p195,22.413793103448278
jiufu_0d1522aef374ec_first30,p211,24.252873563218394
jiufu_0d1522aef374ec_first30,p234,26.896551724137932
jiufu_0d1522aef374ec_first30,p257,29.540229885057474
jiufu_2cdb051142d5ab_first30,p9,1.0344827586206897
jiufu_2cdb051142d5ab_first30,p23,2.6436781609195403
jiufu_2cdb051142d5ab_first30,p37,4.252873563218391
jiufu_2cdb051142d5ab_first30,p64,7.356321839080461
jiufu_2cdb051142d5ab_first30,p75,8.620689655172415
jiufu_2cdb051142d5ab_first30,p87,10.0
jiufu_2cdb051142d5ab_first30,p100,11.49425287356322
jiufu_2cdb051142d5ab_first30,p115,13.218390804597702
jiufu_2cdb051142d5ab_first30,p138,15.862068965517242
jiufu_2cdb051142d5ab_first30,p154,17.70114942528736
jiufu_2cdb051142d5ab_first30,p167,19.195402298850578
jiufu_2cdb051142d5ab_first30,p180,20.689655172413794
jiufu_2cdb051142d5ab_first30,p206,23.678160919540232
jiufu_d4707a9c23271d_first30,p13,1.4942528735632186
jiufu_d4707a9c23271d_first30,p28,3.218390804597701
jiufu_d4707a9c23271d_first30,p38,4.367816091954023
jiufu_d4707a9c23271d_first30,p67,7.701149425287357
jiufu_d4707a9c23271d_first30,p82,9.42528735632184
jiufu_d4707a9c23271d_first30,p97,11.149425287356323
jiufu_d4707a9c23271d_first30,p110,12.643678160919542
jiufu_d4707a9c23271d_first30,p125,14.367816091954024
jiufu_d4707a9c23271d_first30,p164,18.85057471264368
jiufu_d4707a9c23271d_first30,p179,20.57471264367816
jiufu_d4707a9c23271d_first30,p199,22.873563218390807
jiufu_d4707a9c23271d_first30,p211,24.252873563218394
